book_id,year,title,image_url
306654,1984.0,Cold Sassy Tree,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
92517,1945.0,The Glass Menagerie,https://images.gr-assets.com/books/1391591003m/92517.jpg
35036409,2011.0,L'amica geniale,https://images.gr-assets.com/books/1343064947m/13586707.jpg
368593,2007.0,"The 4-Hour Workweek: Escape 9-5, Live Anywhere, and Join the New Rich",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
43877,1996.0,The Monk Who Sold His Ferrari: A Fable About Fulfilling Your Dreams & Reaching Your Destiny,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
10054335,2011.0,Rules of Civility,https://images.gr-assets.com/books/1311705045m/10054335.jpg
61179,1970.0,Ringworld,https://images.gr-assets.com/books/1408793358m/61179.jpg
7824322,2011.0,Between Shades of Gray,https://images.gr-assets.com/books/1327873479m/7824322.jpg
439173,1996.0,Frindle,https://images.gr-assets.com/books/1344395824m/439173.jpg
6578293,2009.0,Dog Days,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
13602426,2012.0,The Round House,https://images.gr-assets.com/books/1352999408m/13602426.jpg
18130,1973.0,A Wind in the Door,https://images.gr-assets.com/books/1327464177m/18130.jpg
13615258,2012.0,Free Four: Tobias Tells the Divergent Story,https://images.gr-assets.com/books/1399503802m/13615258.jpg
22822858,2015.0,A Little Life,https://images.gr-assets.com/books/1446469353m/22822858.jpg
156534,2003.0,"Y: The Last Man, Vol. 1: Unmanned",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
10803121,2011.0,The Alloy of Law,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
7981206,2011.0,Dead Reckoning,https://images.gr-assets.com/books/1357679465m/7981206.jpg
60792,1985.0,The Accidental Tourist,https://images.gr-assets.com/books/1502220282m/60792.jpg
12000020,2012.0,Aristotle and Dante Discover the Secrets of the Universe,https://images.gr-assets.com/books/1328320260m/12000020.jpg
17184,1897.0,The Invisible Man,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
10374,1985.0,世界の終りとハードボイルド・ワンダーランド [Sekai no owari to hādoboirudo wandārando],https://images.gr-assets.com/books/1399844477m/10374.jpg
1428,1994.0,Na margem do rio Piedra eu sentei e chorei,https://images.gr-assets.com/books/1466877798m/1428.jpg
62111,1812.0,Der Schweizerische Robinson,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
133266,1990.0,Four Past Midnight,https://images.gr-assets.com/books/1321023197m/133266.jpg
13486122,2012.0,The Marriage Bargain,https://images.gr-assets.com/books/1329319988m/13486122.jpg
77390,1909.0,Anne of Avonlea,https://images.gr-assets.com/books/1305545757m/77390.jpg
824204,1930.0,The Little Engine That Could,https://images.gr-assets.com/books/1352736875m/824204.jpg
16176440,2013.0,We Are All Completely Beside Ourselves,https://images.gr-assets.com/books/1364850195m/16176440.jpg
31360,1996.0,Children of the Mind,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
338798,1922.0,Ulysses,https://images.gr-assets.com/books/1428891345m/338798.jpg
816953,1998.0,Someone Like You,https://images.gr-assets.com/books/1336001301m/816953.jpg
3273,2003.0,Moloka'i,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
11901,1990.0,The Witching Hour,https://images.gr-assets.com/books/1327289387m/11901.jpg
17309,1986.0,This Present Darkness,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
16113791,2012.0,The Coincidence of Callie & Kayden,https://images.gr-assets.com/books/1353550763m/16113791.jpg
24612118,2015.0,Fates and Furies,https://images.gr-assets.com/books/1434750235m/24612118.jpg
22695,1998.0,Summer Sisters,https://images.gr-assets.com/books/1167356646m/22695.jpg
138959,1945.0,Stuart Little,https://images.gr-assets.com/books/1347367311m/138959.jpg
46654,1953.0,The Foundation Trilogy,https://images.gr-assets.com/books/1316412178m/46654.jpg
8049273,1999.0,"The Elegant Universe: Superstrings, Hidden Dimensions, and the Quest for the Ultimate Theory",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
131123,2000.0,The Austere Academy,https://images.gr-assets.com/books/1320706187m/131123.jpg
6424,2001.0,Seven Up,https://images.gr-assets.com/books/1311720512m/6424.jpg
5391115,2009.0,The Awakening,https://images.gr-assets.com/books/1478986806m/5391115.jpg
91479,2003.0,Death Masks,https://images.gr-assets.com/books/1345557713m/91479.jpg
786256,1993.0,Stellaluna,https://images.gr-assets.com/books/1275583521m/786256.jpg
902715,2007.0,Before They Are Hanged,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
898885,2007.0,Loving Frank,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6425,2002.0,Hard Eight,https://images.gr-assets.com/books/1479699438m/6425.jpg
150037,2001.0,The Vile Village,https://images.gr-assets.com/books/1352066958m/150037.jpg
67920,1973.0,Sybil,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
55030,1980.0,Cosmos,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
22288,2005.0,Haunted: A Novel of Stories,https://images.gr-assets.com/books/1391152326m/22288.jpg
37095,1987.0,The Shell Seekers,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
4952,2006.0,What Is the What: The Autobiography of Valentino Achak Deng,https://images.gr-assets.com/books/1328837457m/4952.jpg
23878,1981.0,Crónica de una muerte anunciada,https://images.gr-assets.com/books/1430736599m/23878.jpg
1848444,1891.0,A Scandal in Bohemia,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
10587120,2011.0,Killing Lincoln: The Shocking Assassination that Changed America Forever,https://images.gr-assets.com/books/1317793681m/10587120.jpg
17262100,2013.0,The Lowland,https://images.gr-assets.com/books/1366930267m/17262100.jpg
60400,2004.0,The Ruins of Gorlan,https://images.gr-assets.com/books/1293952830m/60400.jpg
5152478,2009.0,Wintergirls,https://images.gr-assets.com/books/1346343878m/5152478.jpg
5354,2000.0,The Brethren,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
33396914,1997.0,Assassin's Quest,https://images.gr-assets.com/books/1399584431m/45112.jpg
228296,1967.0,Rosemary's Baby,https://images.gr-assets.com/books/1327878603m/228296.jpg
59219,1984.0,The Talisman,https://images.gr-assets.com/books/1170530286m/59219.jpg
140974,1998.0,The Path of Daggers,https://images.gr-assets.com/books/1390508613m/140974.jpg
412732,1958.0,The Dharma Bums,https://images.gr-assets.com/books/1428986082m/412732.jpg
6468666,2010.0,The Reckoning,https://images.gr-assets.com/books/1327154591m/6468666.jpg
11869272,2012.0,"Behind the Beautiful Forevers: Life, Death, and Hope in a Mumbai Undercity",https://images.gr-assets.com/books/1315601232m/11869272.jpg
152380,1934.0,Mary Poppins,https://images.gr-assets.com/books/1327947805m/152380.jpg
887877,2007.0,Red Seas Under Red Skies,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
139253,1984.0,The House on Mango Street,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
1971304,2008.0,City of Thieves,https://images.gr-assets.com/books/1392015757m/1971304.jpg
1421990,2007.0,Halfway to the Grave,https://images.gr-assets.com/books/1373855613m/1421990.jpg
31456,1980.0,The Twits,https://images.gr-assets.com/books/1406090629m/31456.jpg
334643,2003.0,Abhorsen,https://images.gr-assets.com/books/1401683669m/334643.jpg
7510,2002.0,The Beach House,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
10611,1987.0,Eyes of the Dragon,https://images.gr-assets.com/books/1430121758m/10611.jpg
112,1976.0,Children of Dune,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
8855321,2011.0,Leviathan Wakes,https://images.gr-assets.com/books/1411013134m/8855321.jpg
18006496,2015.0,Queen of Shadows,https://images.gr-assets.com/books/1441230104m/18006496.jpg
15197,1991.0,Maus II : And Here My Troubles Began ,https://images.gr-assets.com/books/1327887479m/15197.jpg
310258,1962.0,The Snowy Day,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
40331,2003.0,To the Nines,https://images.gr-assets.com/books/1169433446m/40331.jpg
12987977,2012.0,Where We Belong,https://images.gr-assets.com/books/1340320747m/12987977.jpg
16213,1994.0,The Hot Zone: The Terrifying True Story of the Origins of the Ebola Virus,https://images.gr-assets.com/books/1413747743m/16213.jpg
9557,1999.0,スプートニクの恋人 [Supūtoniku no Koibito],https://images.gr-assets.com/books/1486764070m/9557.jpg
17465453,2012.0,The Signature of All Things,https://images.gr-assets.com/books/1364277893m/17465453.jpg
8600,2003.0,"Eats, Shoots and Leaves",https://images.gr-assets.com/books/1473392595m/8600.jpg
30264,2004.0,Dead Witch Walking,https://images.gr-assets.com/books/1391713381m/30264.jpg
196970,1986.0,,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
2832909,2009.0,An Echo in the Bone,https://images.gr-assets.com/books/1370918297m/2832909.jpg
7488244,2011.0,Unearthly,https://images.gr-assets.com/books/1324782984m/7488244.jpg
73186,1988.0,The Case for Christ,https://images.gr-assets.com/books/1448776489m/73186.jpg
13888,2005.0,Knife of Dreams,https://images.gr-assets.com/books/1397856387m/13888.jpg
13083,2002.0,Hoot,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
12914,-17.0,Æneis,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
13503109,2012.0,This is How You Lose Her,https://images.gr-assets.com/books/1342596676m/13503109.jpg
17803,2004.0,アフターダーク [Afutā dāku],https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
227265,1992.0,Ishmael: An Adventure of the Mind and Spirit,https://images.gr-assets.com/books/1388180479m/227265.jpg
6584188,2010.0,It's Not Summer Without You,https://images.gr-assets.com/books/1479864019m/6584188.jpg
10194514,2012.0,Pushing the Limits,https://images.gr-assets.com/books/1322770025m/10194514.jpg
111450,2001.0,Quidditch Through the Ages,https://images.gr-assets.com/books/1369689506m/111450.jpg
147732,1977.0,Miss Nelson Is Missing!,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9014,1979.0,The Long Walk,https://images.gr-assets.com/books/1309212400m/9014.jpg
172327,2001.0,The Ersatz Elevator,https://images.gr-assets.com/books/1352066916m/172327.jpg
12930,2004.0,Messenger ,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
42898,2007.0,Lover Revealed,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
5413,2005.0,'Salem's Lot The Illustrated Edition,https://images.gr-assets.com/books/1320478491m/5413.jpg
83369,2007.0,The Mysterious Benedict Society,https://images.gr-assets.com/books/1342715444m/83369.jpg
43369,2007.0,God is Not Great: How Religion Poisons Everything,https://images.gr-assets.com/books/1411218313m/43369.jpg
17029526,2013.0,"Never Too Far (Too Far, #2)",https://images.gr-assets.com/books/1356822956m/17029526.jpg
15860,2004.0,State of Fear,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
10798416,2012.0,The Statistical Probability of Love at First Sight,https://images.gr-assets.com/books/1337187623m/10798416.jpg
59263,2004.0,The Golem's Eye,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9566,1980.0,Still Life with Woodpecker,https://images.gr-assets.com/books/1308749778m/9566.jpg
49465,2004.0,Those Who Save Us,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
1110,2005.0,The Broker,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
8235178,2011.0,Across the Universe,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
347852,1978.0,"The Road Less Traveled:  A New Psychology of Love, Traditional Values, and Spiritual Growth",https://images.gr-assets.com/books/1322673263m/347852.jpg
99383,2004.0,Blood Rites,https://images.gr-assets.com/books/1345557965m/99383.jpg
297249,1942.0,The Boxcar Children,https://images.gr-assets.com/books/1173489650m/297249.jpg
16171291,2013.0,The Silent Wife,https://images.gr-assets.com/books/1356094989m/16171291.jpg
10600242,2011.0,How to Be a Woman,https://images.gr-assets.com/books/1405909800m/10600242.jpg
17927395,2016.0,A Court of Mist and Fury,https://images.gr-assets.com/books/1485259138m/17927395.jpg
9439303,2010.0,Life,https://images.gr-assets.com/books/1327960451m/9439303.jpg
85301,2008.0,Unaccustomed Earth,https://images.gr-assets.com/books/1320398140m/85301.jpg
5191,1998.0,The Pilot's Wife,https://images.gr-assets.com/books/1435011220m/5191.jpg
28251250,1985.0,White Noise,https://images.gr-assets.com/books/1327934706m/11762.jpg
42389,1992.0,"Band of Brothers: E Company, 506th Regiment, 101st Airborne from Normandy to Hitler's Eagle's Nest",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
22463,1859.0,On the Origin of Species by Means of Natural Selection or the Preservation of Favoured Races in the Struggle for Life,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
25179,2003.0,Blankets,https://images.gr-assets.com/books/1460925949m/25179.jpg
2731276,2008.0,The Story of Edgar Sawtelle,https://images.gr-assets.com/books/1310466361m/2731276.jpg
5171,2000.0,Drowning Ruth,https://images.gr-assets.com/books/1390180160m/5171.jpg
51504,1971.0,Post Office,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
469571,1992.0,All the Pretty Horses,https://images.gr-assets.com/books/1498463335m/469571.jpg
3586,1914.0,"Sherlock Holmes: The Complete Novels and Stories, Vol 2",https://images.gr-assets.com/books/1347663158m/3586.jpg
1237398,1997.0,"One Piece, Volume 01",https://images.gr-assets.com/books/1318523719m/1237398.jpg
29127,1968.0,The Last Unicorn,https://images.gr-assets.com/books/1358147318m/29127.jpg
769483,2005.0,Magyk,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
781110,2000.0,Fever 1793,https://images.gr-assets.com/books/1381743126m/781110.jpg
1914973,2008.0,The Likeness,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
22551730,2015.0,Dead Wake: The Last Crossing of the Lusitania,https://images.gr-assets.com/books/1408923747m/22551730.jpg
77270,1894.0,The Jungle Book,https://images.gr-assets.com/books/1327873594m/77270.jpg
18144124,2013.0,I Am Pilgrim,https://images.gr-assets.com/books/1403345411m/18144124.jpg
6295,1956.0,Howl and Other Poems ,https://images.gr-assets.com/books/1327870926m/6295.jpg
170548,1997.0,Don't Sweat the Small Stuff,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
11192642,2011.0,Go the Fuck to Sleep,https://images.gr-assets.com/books/1342861907m/11192642.jpg
569429,1992.0,Mostly Harmless,https://images.gr-assets.com/books/1320725132m/360.jpg
10883,2003.0,Benjamin Franklin: An American Life,https://images.gr-assets.com/books/1397772877m/10883.jpg
8366402,2011.0,The Tiger's Wife,https://images.gr-assets.com/books/1382570044m/8366402.jpg
60510,2005.0,Poison Study,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
304027,2007.0,Lover Unbound,https://images.gr-assets.com/books/1351276662m/304027.jpg
64222,2004.0,Going Postal,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
323355,1830.0,The Book of Mormon,https://images.gr-assets.com/books/1327389004m/323355.jpg
813214,1980.0,The Mist,https://images.gr-assets.com/books/1331317781m/813214.jpg
17683,2005.0,Dead Beat,https://images.gr-assets.com/books/1345667776m/17683.jpg
18966819,2015.0,Golden Son,https://images.gr-assets.com/books/1394684475m/18966819.jpg
47989,2002.0,Night Watch,https://images.gr-assets.com/books/1320518310m/47989.jpg
34506,1986.0,The Light Fantastic,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6516450,2009.0,What the Dog Saw and Other Adventures,https://images.gr-assets.com/books/1344263875m/6516450.jpg
25574782,2015.0,Pretty Girls,https://images.gr-assets.com/books/1432205734m/25574782.jpg
944076,2008.0,Last Argument of Kings,https://images.gr-assets.com/books/1302062699m/944076.jpg
20926278,2014.0,Revival,https://images.gr-assets.com/books/1394651975m/20926278.jpg
7779,1954.0,Horton Hears a Who!,https://images.gr-assets.com/books/1327924655m/7779.jpg
817791,2006.0,The Blind Side: Evolution of a Game,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
47624,2001.0,Lirael,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
13139,2006.0,School's Out Forever,https://images.gr-assets.com/books/1346079917m/13139.jpg
6690979,2007.0,黒執事 I [Kuroshitsuji I],https://images.gr-assets.com/books/1336691148m/6690979.jpg
13206900,2015.0,Winter,https://images.gr-assets.com/books/1470057036m/13206900.jpg
51497,1886.0,The Strange Case of Dr. Jekyll and Mr. Hyde and Other Tales of Terror ,https://images.gr-assets.com/books/1327927453m/51497.jpg
13027304,2012.0,,https://images.gr-assets.com/books/1322760235m/13027304.jpg
3428935,2008.0,The Painted Man,https://images.gr-assets.com/books/1354571949m/3428935.jpg
29797,1678.0,,https://images.gr-assets.com/books/1405982367m/29797.jpg
220968,2005.0,One Shot,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
12893742,2012.0,The Serpent's Shadow,https://images.gr-assets.com/books/1366227982m/12893742.jpg
472343,2008.0,Duma Key,https://images.gr-assets.com/books/1470266968m/472343.jpg
1278752,2006.0,The Shifting Fog,https://images.gr-assets.com/books/1356452218m/1278752.jpg
13891,2000.0,,https://images.gr-assets.com/books/1480096268m/13891.jpg
91474,2006.0,Proven Guilty,https://images.gr-assets.com/books/1345667469m/91474.jpg
17876,1864.0,Записки из подполья,https://images.gr-assets.com/books/1411241656m/17876.jpg
37380,1940.0,The Heart is a Lonely Hunter,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
16131484,2014.0,The Infinite Sea,https://images.gr-assets.com/books/1395351812m/16131484.jpg
43545,1958.0,The Once and Future King,https://images.gr-assets.com/books/1338741283m/43545.jpg
34484,1992.0,Small Gods,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
368468,1999.0,"Bud, Not Buddy",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
26135825,2006.0,,https://images.gr-assets.com/books/1327652831m/38990.jpg
1713426,2007.0,Predictably Irrational: The Hidden Forces that Shape Our Decisions,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
16031620,2012.0,الفيل الأزرق,https://images.gr-assets.com/books/1485105416m/16031620.jpg
125404,1980.0,The Indian in the Cupboard,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
7743175,2012.0,A Memory of Light,https://images.gr-assets.com/books/1336055749m/7743175.jpg
12700353,2012.0,Me and Earl and the Dying Girl,https://images.gr-assets.com/books/1337216932m/12700353.jpg
7823678,2010.0,The Ugly Truth,https://images.gr-assets.com/books/1332046095m/7823678.jpg
147074,2002.0,"Janet Evanovich Three and Four Two-Book Set (Stephanie Plum, #3-4)",https://images.gr-assets.com/books/1317792858m/147074.jpg
25019,1998.0,"The Surgeon of Crowthorne: a tale of murder, madness & the love of words",https://images.gr-assets.com/books/1407110918m/25019.jpg
13136,2002.0,2nd Chance,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
15195,1986.0,The Complete Maus,https://images.gr-assets.com/books/1327354180m/15195.jpg
27003,2001.0,The Eyre Affair,https://images.gr-assets.com/books/1445540555m/27003.jpg
43808,1989.0,Anne Rice's The Vampire Lestat: The Graphic Novel,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
15779,1978.0,,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
38210,1998.0,The Art of Happiness: A Handbook for Living,https://images.gr-assets.com/books/1309287434m/38210.jpg
20819685,2014.0,The Bone Clocks,https://images.gr-assets.com/books/1398205538m/20819685.jpg
5157,1998.0,Black and Blue,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
7726143,2010.0,,https://images.gr-assets.com/books/1282055412m/7726143.jpg
5346,2004.0,The Last Juror,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
22284,2003.0,Diary,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
11003,2005.0,Eleven on Top,https://images.gr-assets.com/books/1166394806m/11003.jpg
28195,2005.0,Tintenblut,https://images.gr-assets.com/books/1395358683m/28195.jpg
599,2003.0,"Sex, Drugs, and Cocoa Puffs: A Low Culture Manifesto",https://images.gr-assets.com/books/1380742001m/599.jpg
30933,1945.0,Brideshead Revisited: The Sacred and Profane Memories of Captain Charles Ryder,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
91475,2007.0,White Night,https://images.gr-assets.com/books/1309552288m/91475.jpg
18498569,2014.0,The Miniaturist,https://images.gr-assets.com/books/1392415313m/18498569.jpg
259836,1984.0,Dragons of Autumn Twilight,https://images.gr-assets.com/books/1390668127m/259836.jpg
37586,2006.0,The Lost Colony,https://images.gr-assets.com/books/1360177158m/37586.jpg
493456,2006.0,Extras,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
144349,2005.0,The Burning Bridge,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
16054217,2014.0,The Book of Life,https://images.gr-assets.com/books/1389281784m/16054217.jpg
615570,1992.0,The Artist's Way: A Spiritual Path to Higher Creativity,https://images.gr-assets.com/books/1440952332m/615570.jpg
407429,1992.0,The Stinky Cheese Man and Other Fairly Stupid Tales,https://images.gr-assets.com/books/1488588399m/407429.jpg
6587879,2009.0,Horns,https://images.gr-assets.com/books/1402958805m/6587879.jpg
10414941,2011.0,Catherine the Great: Portrait of a Woman,https://images.gr-assets.com/books/1403395276m/10414941.jpg
6080337,2009.0,The Year of the Flood,https://images.gr-assets.com/books/1327906873m/6080337.jpg
6668467,2009.0,Winter Garden,https://images.gr-assets.com/books/1265932201m/6668467.jpg
5356,2003.0,The King of Torts,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
711901,2006.0,Lone Survivor: The Eyewitness Account of Operation Redwing and the Lost Heroes of SEAL Team 10,https://images.gr-assets.com/books/1344265535m/711901.jpg
3320520,2008.0,The 3 Mistakes of My Life,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
16328,1926.0,The Murder of Roger Ackroyd,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
15622,1940.0,Native Son ,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
3754016,2008.0,Shadow's Edge,https://images.gr-assets.com/books/1327881435m/3754016.jpg
11594257,2011.0,Under the Never Sky,https://images.gr-assets.com/books/1356591725m/11594257.jpg
3464,2003.0,True Believer,https://images.gr-assets.com/books/1385739017m/3464.jpg
10127019,2011.0,The Lean Startup‎,https://images.gr-assets.com/books/1333576876m/10127019.jpg
8709523,2012.0,The Golden Lily,https://images.gr-assets.com/books/1360599818m/8709523.jpg
426775,2008.0,Chasing Harry Winston,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
44688,1983.0,Magician's Gambit,https://images.gr-assets.com/books/1315276590m/44688.jpg
6344097,2009.0,,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
767171,1960.0,The Rise and Fall of the Third Reich: A History of Nazi Germany,https://images.gr-assets.com/books/1331223772m/767171.jpg
10073,2005.0,A Long Way Down,https://images.gr-assets.com/books/1467861525m/10073.jpg
106134,1993.0,Out from Boneville,https://images.gr-assets.com/books/1327921261m/106134.jpg
10619,1995.0,Rose Madder,https://images.gr-assets.com/books/1375870513m/10619.jpg
220969,1998.0,"Die Trying (Jack Reacher, #2)",https://images.gr-assets.com/books/1377633008m/220969.jpg
10757833,2011.0,Beautiful Chaos,https://images.gr-assets.com/books/1327878503m/10757833.jpg
10913,1999.0,Keeping Faith,https://images.gr-assets.com/books/1407111555m/10913.jpg
153025,2007.0,Heart-Shaped Box,https://images.gr-assets.com/books/1328043955m/153025.jpg
11254250,2010.0,Cabin Fever,https://images.gr-assets.com/books/1350396037m/11254250.jpg
3754026,2008.0,,https://images.gr-assets.com/books/1327881432m/3754026.jpg
29547,2005.0,Everyone Worth Knowing,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
7996,1986.0,Redwall,https://images.gr-assets.com/books/1327877368m/7996.jpg
30474,1848.0,Manifest der Kommunistischen Partei,https://images.gr-assets.com/books/1420003664m/30474.jpg
28187230,2016.0,The Woman in Cabin 10,https://images.gr-assets.com/books/1465878007m/28187230.jpg
38296,1826.0,The Last of the Mohicans: A Narrative of 1757,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
228560,1979.0,Sophie's Choice,https://images.gr-assets.com/books/1356714742m/228560.jpg
9417,2004.0,Shopaholic and Sister,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
7747064,2010.0,The Iron Daughter,https://images.gr-assets.com/books/1271790654m/7747064.jpg
103610,2000.0,The Prayer of Jabez:  Breaking Through to the Blessed Life,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
12401556,2012.0,The Age of Miracles,https://images.gr-assets.com/books/1342487370m/12401556.jpg
1255781,2009.0,Have a Little Faith: A True Story,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
5084,2006.0,My Life in France,https://images.gr-assets.com/books/1395564378m/5084.jpg
23492671,2014.0,The Rosie Effect,https://images.gr-assets.com/books/1426407990m/21844019.jpg
11827808,2011.0,The Secret of the Nagas.,https://images.gr-assets.com/books/1308930273m/11827808.jpg
38501,1982.0,Ham on Rye,https://images.gr-assets.com/books/1388195001m/38501.jpg
331920,2001.0,Flipped,https://images.gr-assets.com/books/1388554293m/331920.jpg
6486483,2003.0,Emotional Intelligence 2.0,https://images.gr-assets.com/books/1328765863m/6486483.jpg
